<?xml version="1.0" encoding="UTF-8"?>Key;Name
8315;Schlegel, Friedrich von: Sämmtliche Werke
14793;Ideler, Ludwig: Colebrooke, Henry T.: Algebra, with Arithmetic and Mensuration, from the Sanscrit of Brahmegupta and Bhascara (Rezensionsplan)
9645;Schlegel, August Wilhelm von: Ueber die scenische Anordnung der griechischen Tragödien (unveröffentlichtes Fragment als Anhang zu den Vorlesungen „Ueber dramatische Kunst und Litteratur“)
14792;Colebrooke, Henry T.: Algebra, with Arithmetic and Mensuration, from the Sanscrit of Brahmegupta and Bhascara
21087;Goethe, Johann Wolfgang von: Der Totentanz
9644;Plato: Dialogi [Ü: Ludwig Friedrich Heindorf]
14791;Brahmagupta: Brāhma-Sphuṭa-Siddhānta
8308;Niemeyer, August Hermann: Philotas
9638;Tischbein, Johann Heinrich Wilhelm: Zeichnungen nach Homer
8306;Anonymus: Relation von dem durch die Xenien veranlaßten Wesen und Unwesen in der litterärischen Welt; in Briefen an einen außerhalb dieser Welt lebenden Freund (1797)
9637;Bode, Theodor Heinrich August: Gigantomachia
8305;Anonymus: Die Xenien in Schillers Almanache für das Jahr 1797 (Rezension)
5295;Schlegel, Christian: Kurze Lebensbeschreibungen der Superintendenten in Dresden
5297;Schlegel, August Wilhelm von: Über dramatische Kunst und Litteratur. Vorlesungen (1809–1811)
9651;Annali dellʼInstituto di Corrispondenza Archeologica / Annales de lʼInstitut de Correspondance Archéologique
12141;Mogge Muilman, Willem Ferdinand: Num separatio tori et mensae tollat communionem bonorum inter coniuges
9654;Thorkelin, Grímur Jónsson: De Danorum rebus gestis secul. III &amp;amp; IV. Poëma Danicum dialecto Anglosaxonica
5291;Schlegel, Johann Carl Fürchtegott: Churhannöversches Kirchenrecht
5293;Gleich, Johann Andreas: Annales Ecclesiastici
21090;Harshavardhana: Ratnāvalī
8333;Racine, Jean: Phaedra [Ü: Friedrich Schiller]
8330;Daub, Carl: Judas Ischarioth oder das Böse in Verhältniß zum Guten
9661;Schlegel, August Wilhelm von: A Course of Lectures on Dramatic Art and Literature (3. Aufl. 1846) [Ü: John Black]
7004;Dorow, Wilhelm: Opferstätte und Grabhügel der Germanen und Römer am Rhein
9660;Schlegel, August Wilhelm von: A Course of Lectures on Dramatic Art and Literature (2. Aufl. 1840) [Ü: John Black]
12119;Pope, Alexander: Werke
9658;Eckhart, Johann Georg von: Commentarii de rebus Franciae orientalis et episcopatus Wirceburgensis
9675;Müller, Adam: Über den schriftstellerischen Charakter der Frau von Stael-Holstein
8342;Schleiermacher, Friedrich: Vertraute Briefe über Friedrich Schlegels Lucinde
8341;Schelling, Friedrich Wilhelm Joseph von: Über die Jenaische Allgemeine Literatur-Zeitung
7014;Chamfort, Sébastien Roch Nicolas: Oeuvres de Chamfort
9679;Collin, Heinrich Joseph von: Bianca della Porta
7015;Schlegel, Friedrich von: De Platone
9678;Staël-Holstein, Anne Louise Germaine de: Du caractère de M. Necker et de sa vie privée
9677;Staël-Holstein, Anne Louise Germaine de: De la littérature considérée dans ses rapports avec les institutions sociales
8345;Buttlar, Augusta von: (Altarbild für eine Kirche in Böhmen)
9676;Staël-Holstein, Anne Louise Germaine de: Lettres sur les ouvrages et le caractère de J. J. Rousseau
1700;Schlegel, August Wilhelm von: Pygmalion
1701;Schlegel, August Wilhelm von: An einen Helden
7007;Charaktere der vornehmsten Dichter aller Nationen
1708;Schlegel, August Wilhelm von: Kleomenes an Chariton
7008;Propertius, Sextus: Elegien [Ü: Johann Kaspar Friedrich Manso]
1709;Schlegel, August Wilhelm von: An Schelling
1706;Schlegel, August Wilhelm von: Das Lieblichste
7009;Schlegel, Friedrich von: Cäsar und Alexander
1707;Schlegel, August Wilhelm von: Gesang und Kuß
1704;Schlegel, August Wilhelm von: Dichtersinn
1705;Schlegel, August Wilhelm von: An Bürger (1789)
1702;Schlegel, August Wilhelm von: Die einzige Sicherheit
1703;Schlegel, August Wilhelm von: Die größere Gefahr
7022;Carey, William: A Grammar of the Sungskrit Language
21047;Broglie, Achille-Léon-Victor de: Opinion de M. le duc de Broglie sur lʼarticle 17 du projet de loi relatif à la répression des délits commis par la voie de la presse, ou par tout autre moyen de publication
8352;Schlegel, Johan F. W.: (Dissertation)
21045;Broglie, Achille-Léon-Victor de: Développement dʼune proposition faite à la Chambre par M. le duc de Broglie, et relative à lʼexécution des lois prohibitives de la traite des noirs
7025;Mozart, Wolfgang Amadeus: Don Giovanni
21046;Broglie, Achille-Léon-Victor de: Opinion de M. le duc de Broglie sur le projet de loi relatif à la répression des délits commis par la voie de la presse, ou par tout autre moyen de publication
8357;Hemsterhuis, Frans: Description philosophique du caractere de feu Mr. F. Fagel
9688;Pez, Hieronymus (Hg.): Scriptores rerum Austriacarum
21043;Villefore, Joseph-François Bourgoing de: La Vie de sainte Thérèse
7027;Geschichte und Politik
21044;Guyon, Jeanne Marie Bouvier de la Motte: Werke
7028;Steffens, Henrik: Friedrich Wilhelm Joseph Schelling: System des transcendentalen Idealismus (Rezension)
8351;Shakespeare, William: Macbeth [Ü: Philipp Kaufmann]
9680;Collin, Heinrich Joseph von: Vorrede zu: Schlegel, August Wilhelm von: Vergleichung der Phädra des Racine mit der des Euripides [Ü: Heinrich Joseph von Collin]
7020;Ramdohr, Friedrich Wilhelm Basilius von: Moralische Erzählungen
1711;Schlegel, Friedrich von: Herkules Musagetes
1712;Schlegel, Friedrich von: Abendröte
1710;Schlegel, Friedrich von: An Ludwig Tieck
1719;Lange, Joseph: Biographie des Joseph Lange, K. K. Hofschaupielers
14753;Sabran, Elzéar-Louis-Marie de: Werke
1718;Reichardt, Johann Friedrich: Bradamante (von Heinrich Joseph von Collin)
1716;Collin, Heinrich Joseph von: Bradamante
1713;Schlegel, Friedrich von: Stimmen der Liebe
14755;Bayer, Theophilus Siegfried: Commentarii Originum Sinicarum
7033;Kosegarten, Gotthard Ludwig: Gedichte
8365;Schlegel, August Wilhelm von: Ugolino. Aus Dantes Hölle
7035;Schad, Johann Baptist: Reinhold, Carl Leonhard: Beyträge zur Berichtigung bisheriger Missverständnisse der Philosophen (Rezension)
7036;Reinhold, Karl Leonhard: Beyträge zur Berichtigung bisheriger Missverständnisse der Philosophen
7037;Röschlaub, Andreas: Magazin zur Vervollkommnung der theoretischen und praktischen Heilkunde
8369;Schlegel, Friedrich von: Vom ästhetischen Werte der griechischen Komödie
7038;Röschlaub, Andreas: Lehrbuch der Nosologie
8367;Gorani, Guiseppe: Lettres aux Souverains sur la Révolution Française
7039;Schleiermacher, Friedrich: Lichtenberg, Georg Christoph: Vermischte Schriften (Rezension)
8362;Huber, Ludwig Ferdinand: Goethe, Johann Wolfgang von: Schriften (Rezension)
7030;Ebers, John: Vollständiges englisch-deutsches und deutsch-engliches Handwörterbuch
9690;Wachter, Johann Georg (Hg.): Glossarium Germanicum
1722;Fouqué, Friedrich de La Motte-: Der Held des Nordens
1723;Goethe, Johann Wolfgang von: Venetianische Epigramme
1721;Constant, Benjamin: Wallstein
1728;Shakespeare, William: Heinrich VIII. [Ü: Wolf Heinrich von Baudissin]
12102;Tieck, Christian Friedrich: Relief einer Caritas in Gips
1729;Grimm, Wilhelm: Hagen, Friedrich Heinrich von der: Das Lied der Nibelungen (Rezension)
21051;Staël-Holstein, Auguste Louis de: Oeuvres diverses de M. le baron Auguste de Staël, précédées dʼune notice sur sa vie, et suivies de quelques lettres inédites sur lʼAngleterre
1727;Schlegel, Friedrich von: Gelübde
12106;Mill, James: The history of British India
12107;Austin, John: Vorlesungen
21940;Favre, Guillaume: Werke
8376;Bürger, Gottfried August: Das Lied vom braven Manne
8375;Bürger, Gottfried August: Des Pfarrers Tochter von Taubenhain
7045;Goethe, Johann Wolfgang von: (Cäcilia)
8374;Raffaello, Sanzio: Sixtinische Madonna
7047;Weckherlin, Georg Rodolf: Oden und Gesänge
8378;Aeschylus: Sieben gegen Theben
8373;Goethe, Johann Wolfgang von: Amor als Landschaftsmaler
21944;Zôhrapean, Yovhannês; Mai, Angelo: Chronique arménienne dʼEusèbe
8372;Bürger, Gottfried August: Gedichte
1734;Unger, Friederike Helene: Melanie oder das Findelkind
1730;Goethe, Johann Wolfgang von: Reineke Fuchs
21939;Favre, Guillaume: Analyse des observations sur la langue et la littérature provençale. In: Bibliothèque Universelle, Juni 1819
1735;Unger, Friederike Helene: Albert und Albertine
1736;Unger, Friederike Helene: Die Franzosen in Berlin oder Serene an Clementinen in den Jahren 1806, 1807 und 1808
7054;Delbrück, Friedrich: Schiller, Friedrich: Maria Stuart (Rezension)
8388;Plato: Ion
8387;Herder, Johann Gottfried von: Kritische Wälder
8386;Barthélemy, Jean-Jacques: Voyage du jeune Anacharsis en Grèce
7056;Rosen, Friedrich August: Radices Sanscritae
7058;Kālidāsa: Ghatakarparam
7059;Kālidāsa: Nalodaya
8389;Sophocles: Werke [Ü: Christian Graf zu Stolberg]
8380;Hephaestion: Enchiridion de metris
8382;Dionysius, Halicarnassensis: De compositione verborum
7053;Apel, Johann August: Schiller, Friedrich: Die Jungfrau von Orleans (Rezension)
1744;Winckelmann, Johann Joachim: Sendschreiben von den Herculanischen Entdeckungen
1742;Werner, Friedrich Ludwig Zacharias: Attila, König der Hunnen
1743;Winckelmann, Johann Joachim: Versuch einer Allegorie
1741;Fernow, Carl Ludwig: Römische Studien
1749;Tieck, Christian Friedrich: Büste von Friedrich Wilhelm Joseph von Schelling
7065;Überflüßiges Taschenbuch für das Jahr 1800 (hg. v. Johann Georg Jacobi)
8398;Lennep, Johannes Daniel van: De analogia linguae Graecae
7067;Schulting, Anton: Jurisprudentia Vetus Ante-Justinianea
7069;Bach, Johann August: Historia Jurisprudentiae Romanae
8391;Pindarus: Zweite olympische Ode [Ü: Wilhelm von Humboldt]
8390;Aeschylus: Agamemnon [Ü: Daniel Jenisch]
7061;Wilkins, Charles: The radicals of the sanskrita language
8394;Shakespeare, William: Von Schlegel noch unübersetzte dramatische Werke [Ü: Georg Wilhelm Kessler, L. Krause] (Rezension)
8392;Aeschylus: Orestie. Eumeniden [Ü: Wilhelm von Humboldt]
1755;Spalla, Giacomo: Büste des Napoleon
1751;Scheffauer, Philipp Jacob: Büste des Johannes Kepler
1759;Spalla, Giacomo: Büste des Eugène de Beauharnais von Leuchtenberg
1758;Spalla, Giacomo: Büste der Auguste de Beauharnais von Leuchtenberg
21937;Pferde von San Marco, Plastik
1770;Schelling, Friedrich Wilhelm Joseph von: Philosophische Schriften
21935;Favre, Guillaume: Denys dʼHalicarnasse. In: Bibliothèque Universelle, Januar 1818
7072;Heinecke, Johann Gottlieb: Antiquitates romanas jurisprudentiam illustrantes
7073;Heinecke, Johann Gottlieb: Institutiones
7075;Höpfner, Ludwig Julius Friedrich: Heineccii institutiones
1765;Tieck, Christian Friedrich: Büste von Albrecht, Friedland, Herzog
1762;Fouqué, Friedrich de La Motte-: Aslauga
1763;Büsching, Johann Gustav Gottlieb; Hagen, Friedrich Heinrich von der (Hg.): Buch der Liebe
1760;Spalla, Giacomo: Büste des Maximilian Joseph
21929;Delavigne, Casimir: Les vêpres siciliennes
1761;Fouqué, Friedrich de La Motte-: Sigurds Rache
1768;Saint-Martin, Louis Claude de: Œuvres posthumes
1769;Steffens, Henrik: Über die Vegetation
12193;Schlegel, August Wilhelm von: Vorrede des Herausgebers. In: Fichte, Johann Gottlieb: Friedrich Nicolaiʼs Leben und sonderbare Meinungen. Hg. v. August Wilhelm von Schlegel
12196;Schlegel, August Wilhelm von; Genelli, Hans Christian: Die griechischen Tragiker
7081;Bach, Johann Nicolaus (Hg.): Mimnermi colophonii carminum quae supersunt
21903;Giordani, Pietro: Lettera sopra il Dionisio trovato dallʼabate Mai
12190;Flora. Teutschlands Töchtern geweiht von Freundinnen und Freunden des schönen Geschlechts
1778;Fraser, James Baillie: The History of Nadir-Shah
4804;Wieland, Christoph Martin: Neue Göttergespräche
4807;Hartmann, von Aue: Iwein
4806;Chevy Chase
4809;Gotter, Friedrich Wilhelm: Gedichte
1773;Tieck, Christian Friedrich: Büste von Bernhard, Sachsen-Weimar, Herzog (Bernhard)
4808;Constant, Samuel de: Camille oder Briefe zweyer Mädchen aus unserm Zeitalter [Ü: Johann Friedrich Jünger]
1774;Tieck, Christian Friedrich: Büste von Gotthold Ephraim Lessing
1771;Baader, Franz von: Über Starres und Fließendes
1772;Voß, Abraham: Fideleʼs Todtenfeyer
4801;Musenalmanach, oder poetische Blumenlese aufs Jahr 1792 (Göttingen, hg. v. Gottfried August Bürger u.a.)
4800;Schlegel, August Wilhelm von: Die Priesterin der Trümmer
1779;Jones, William: Histoire de Nader-Chah
4803;Wieland, Christoph Martin: Geheime Geschichte des Philosophen Peregrinus Proteus
4802;Girtanner, Christoph: Historische Nachrichten und politische Betrachtungen über die französische Revolution
7099;Goethe, Johann Wolfgang von: Goethes neueste Gedichte
1792;Defoe, Daniel: The Life and Strange Surprising Adventures of Robinson Crusoe
7093;Schlegel, Friedrich von: Athenaeums-Fragment Nr. 383
7095;Jean Paul: Blumen-, Frucht- und Dornenstücke oder Ehestand, Tod und Hochzeit des Armenadvokaten F. St. Siebenkäs im Reichsmarktflecken Kuhschnappel
7096;Deutsche Monatsschrift
7097;Tieck, Ludwig: Wenn ich durch die Gassen schwärme
1784;Tieck, Christian Friedrich: Büste von Ludwig Tieck
1785;Langer, Johann Peter von: Portraits
4819;Novalis: Klagen eines Jünglings
4810;Schlegel, Johann Carl Fürchtegott: (Aufsatz gegen Schillers Rezension „Ueber Bürgers Gedichte“)
4812;Spittler, Ludwig Timotheus von: Geschichte Württembergs unter der Regierung der Grafen und Herzoge
12170;Schlegel, August Wilhelm von: An Bachidion
12171;Schlegel, August Wilhelm von: Sibylle
12172;Schlegel, August Wilhelm von: An Bürger (1790)
12173;Schlegel, August Wilhelm von: Der Entfernten
12174;Schlegel, August Wilhelm von: Auf die Vergänglichkeit alles Irdischen
12175;Schlegel, August Wilhelm von: Die neue Sehnsucht
4827;Novalis: (Freudigstaunend ehrt der Priester)
1799;Schlegel, August Wilhelm von: Büsching, Johann Gustav Gottlieb; Hagen, Friedrich Heinrich von der: Buch der Liebe (Rezension)
4826;Novalis: (Auch ich bin in Arkadien gebohren)
4829;Schlegel, August Wilhelm von: Cleopatra (Werkplan)
1798;(Portraitzeichnung von August Wilhelm von Schlegel)
4828;Schlegel, August Wilhelm von: Ugolino
12177;Zoega, Georg: Anfang einer römischen Topographie
12178;Sismondi, Jean-Charles-Léonard Simonde de: Tableau de l’agriculture toscane
4821;Hohelied
4820;Novalis: An Herrn Schlegel
4825;Novalis: (Oft schon hört ich, wenn im Dichterlande)
4824;Lips, Johann Heinrich: Bildnis von Johann Wolfgang von Goethe
12182;Reinbeck, Georg: Wallstein (Rezension)
12183;Oehlenschläger, Adam Gottlob: Axel og Valborg
12184;Oehlenschläger, Adam Gottlob: Hakon Jarl hin Rige
12187;Kleist, Franz Alexander von: Liebe und Ehe in drei Gesängen
4838;Wezel, Johann Carl: Hermann und Ulrike
4837;Schiller, Friedrich: Über den Grund des Vergnügens an tragischen Gegenständen
3505;Schwenck, Johann Konrad: Das zehnte Buch der Odysee metrisch übersetzt
3502;Frank, Othmar: Chrestomathia Sanscrita
4839;Novalis: (Zarte Schwingungen umbeben leise)
3503;Frauentaschenbuch
4830;Schlegel, August Wilhelm von: Ueber Bürgers hohes Lied (Rezension)
4836;Schiller, Friedrich: Die Zerstörung von Troja
3506;Schlegel, August Wilhelm von: Bopp, Franz (Hg.): Nalus, carmen sanscritum e Mahabharato (Rezension)
3507;Bopp, Franz: Analytic Comparison of the Sanskrit, Greek, Latin and Teutonic Languages
4835;Klinger, Friedrich Maximilian von: Fausts Leben, Thaten und Höllenfahrt
4850;Garve, Christian: Versuche über verschiedene Gegenstände aus der Moral, Litteratur und dem gesellschaftlichen Leben
10536;Schlegel, August Wilhelm von: Ausartung des deutschen Heldengesangs
3516;Schlegel, August Wilhelm von: Ramayana id est carmen epicum de Ramae rebus gestis poetae antiquissimi Valmicis opus
11868;Buffier, Claude: Cours de sciences sur des principes nouveaux et simples
3511;Schlegel, August Wilhelm von: Theorie und allgemeine Geschichte der bildenden Künste (Bonn SS 1819)
3510;Alton, Eduard dʼ: (Abhandlung)
4841;Goethe, Johann Wolfgang von: Der Groß-Cophta
4842;Stolberg-Stolberg, Christian zu: Werke
3519;Bernstein, Georg Heinrich (Hg.): Hitopadaesi Particula et glossarium Sanskrito-Latinum
4845;Schiller, Friedrich: Über die tragische Kunst
4847;Schlegel, August Wilhelm von: Auf die Arme der Geliebten
3517;Schlegel, August Wilhelm von; Lassen, Christian: Hitopadesas id est Institutio salutaris
4846;Herder, Johann Gottfried von: Zerstreute Blätter
22526;Tacitus, Cornelius: Œuvres complètes [Ü: Jean-Louis Burnouf]
918;Tieck, Christian Friedrich: Büste von Auguste Böhmer
22529;Shaw, Thomas: Travels or observations relating to several parts of Barbary and the Levant
4860;Le moniteur universel
3526;Prospectus der großen kritischen Ausgabe des Ramayana
10547;Alpenrosen
11879;Neubeck, Valerius Wilhelm: Werke
3524;Wilson, Horace H.: The Mackenzie Collection
3522;Wilson, Horace H.: Vikramas und Urwasi
3523;Wilson, Horace H.: Select Specimens of the Theatre of the Hindus
920;Dichtergarten. Erster Gang
3520;Journal Asiatique
3521;Mahābhārata
4852;Maimon, Salomon: Versuch über die Transzendentalphilosophie
11870;Duncombe, John: An Evening Contemplation in a College
921;Fouqué, Friedrich de La Motte-: Heinrich und Rudolf
4851;Maimon, Salomon: Salomon Maimons Lebensgeschichte von ihm selbst geschrieben
11871;Gray, Thomas: Elegy Written in a Country Churchyard
4854;Magazin für Erfahrungsseelenkunde
11873;Armstrong, John: Of Benevolence
925;Molière: Werke
10543;Tieck, Christian Friedrich: Bildnis von Maria Rosina Haller (geb. Müslin)
3528;Beer, Michael: Der Paria
928;Fouqué, Friedrich de La Motte-: Heinrich
10545;Stalder, Franz Joseph: Versuch eines schweizerischen Idiotikon, mit etymologischen Bemerkungen untermischt
929;Schlegel, August Wilhelm von: Comparaison entre la Phèdre de Racine et celle dʼEuripide
4870;Shakespeare, William: Julius Cäsar [Ü: August Wilhelm von Schlegel]
4872;Schiller, Friedrich: Reiterlied
2210;Veit, Philipp: Selbstportrait
2206;Aretin, Johann Christoph von: Systematische Anleitung zur Theorie und Praxis der Mnemonik
2207;Docen, Bernhard Joseph: Über den Unterschied und die gegenseitigen Verhältnisse der Minne- und Meistersänger
10516;Friedrich August Wolf (Hg.): Platonis dialogorum delectus
2205;Senebier, Jean: Catalogue raisonné des manuscrits [...] de Genève
2203;Grimm, Jacob: Über den altdeutschen Meistergesang
10518;Hannoversche Zeitung (1832–1857)
931;Hagen, Friedrich Heinrich von der (Hg.): Der Nibelungen Lied
2201;Günthner, Sebastian: Geschichte der literarischen Anstalten in Bayern
930;Wolfram, von Eschenbach: Parzival
4863;La Gazette de Leyde
932;Eunomia
935;Fischer, Friedrich Christoph Jonathan: Einige Worte von der einzigen Ausgabe des Liedes der Nibelungen und einer zweiten Bearbeitung desselben
4864;Humboldt, Wilhelm von: Wie weit darf sich die Sorgfalt des Staats um das Wohl seiner Bürger erstrecken?
934;Niemeyer, Christian: Chrimhild und Siegfried
937;Werner, Friedrich Ludwig Zacharias: Martin Luther, oder die Weihe der Kraft
936;Robert, Ludwig: Die Sylphen
11841;Russisch-deutsches Volks-Blatt
4869;Anonymus: Recueil de cartes géographiques, plans, vùes et médailles de lʼancienne Grèce, relatifs au voyage du jeune Anarcharsis
11842;Arndt, Ernst Moritz: Geist der Zeit
939;Schröder, Friedrich Ludwig: Hamburgisches Theater IV
4868;Goethe, Johann Wolfgang von: Erwin und Elmire
3552;Preußen: Allgemeines Landrecht für die Preußischen Staaten
3548;Shakespeare, William: Dramatische Werke [Ü: August Wilhelm von Schlegel, ergänzt und erläutert von Ludwig Tieck]
11856;Propertius, Sextus: Sex
3546;(Römisches Wochenblatt)
10527;Cratepoil, Petrus: Omnium Archiepiscoporum Coloniensium Catalogus
3547;Jahrbücher der Literatur. Wien 1818–1849.
940;Böttiger, Carl August: Entwickelung des Ifflandschen Spiels in vierzehn Darstellungen
2212;Loeben, Otto Heinrich von: Arkadien
944;Caesar, Gaius Iulius: Commentarii de bello civili
4874;Voß, Johann Heinrich: Des Publius Virgilius (Vergilius) Maro ländliche Gedichte
943;Caesar, Gaius Iulius: Commentarii de bello Gallico
4873;Goethe, Johann Wolfgang von: An Mignon
4876;Klopstock, Friedrich Gottlieb: Ueber die deutsche Rechtschreibung
946;Schlegel, August Wilhelm von: Ueber dramatische Kunst und Litteratur (Vorlesungen Wien 1808)
4875;Klopstock, Friedrich Gottlieb: Drey Gebete, eines Freygeistes, eines Christen und eines guten Königs
11850;Klopstock, Friedrich Gottlieb: Werke
945;Schlegel, August Wilhelm von: Etwas über William Shakespeare bey Gelegenheit Wilhelm Meisters
4878;Klopstock, Friedrich Gottlieb: Hermann und die Fürsten
4877;Klopstock, Friedrich Gottlieb: Hermanns-Schlacht
947;Schlegel, Friedrich von: (Deutsche Geschichte)
10521;Surius, Laurentius: De probatis Sanctorum historiis
10522;Baronio, Cesare: Annales ecclesiastici a Christo nato ad annum 1198
11853;Gotter, Friedrich Wilhelm: Werke
2219;Hanno, Carthaginiensis: Periplus
11854;Heyne, Christian Gottlob (Hg.): Albii Tibulli Carmin
4879;Klopstock, Friedrich Gottlieb: Hermannʼs Tod
20770;Fichte, Johann Gottlieb: Entwurf zu einem Plane über ein zu errichtendes kritisches Institut
2231;Elisabeth (Nassau-Saarbrücken, Gräfin, 1393-1456) (Hg.): Hug Schapler
3562;Grimm, Jacob: Deutsche Grammatik
11823;Shakespeare, William: Tragedie di Shakspeare [Ü: Michele Leoni]
11824;Cicognara, Leopoldo: Storia della scultura dal suo risorgimento in Italia sino al secolo di Napoleone per servire di continuazione alle opere di Winckelmann e di d’Agincourt
3557;Tieck, Ludwig: Die Gesellschaft auf dem Lande
2227;Malte-Brun, Conrad: Précis de géographie universelle
3558;Tieck, Ludwig: Die Gemälde
3555;Shakespeare, William: Sämtliche Schauspiele
2225;Sprengel, Matthias Christian: Geschichte der wichtigsten geographischen Entdeckungen
3553;Shakespeare, William: Dramatische Werke [Ü: Johann Wilhelm Otto Benda]
11829;Iordanes, Gotus: Die Gotengeschichte
4885;Saxo Grammaticus
955;Schlegel, Friedrich von: Eulenspiegels guter Rat
957;Goethe, Johann Wolfgang von: Iphigenie auf Tauris
4887;Moritz, Karl Philipp: Anthusa oder Roms Alterthümer
4886;Rendorp, Joachim: Geheime Nachrichten zur Aufklärung der Vorfälle während des letzten Krieges zwischen England und Holland. Bd. 2 [Ü: August Wilhelm von Schlegel]
958;Anonymus: Schlegel, August Wilhelm von: Rom (Rezension)
11820;Staël-Holstein, Anne Louise Germaine de: Lettera di madama la baronessa di Stael Holstein ai Compilatori della Biblioteca Italiana
11821;Breme, Ludovico di: Intorno all’ingiustizia di alcuni giudizi letterari italiani
3572;Gros, Antoine-Jean: Die Apotheose der heiligen Genoveva
3568;Purāṇa
2235;Müller, Adam Heinrich: Über das Verhältniß der Redekunst zur Poesie
11837;Staël-Holstein, Anne Louise Germaine de: Sulla maniera e la utilità delle Traduzioni
3567;Yogavāsiṣṭha (Vālmīki zugeschrieben)
2233;Elisabeth (Nassau-Saarbrücken, Gräfin, 1393-1456): Loher und Maller
964;Lessing, Gotthold Ephraim: Trauerspiele
963;Massot, Firmin: Portraitzeichnung der Anne Louise Germaine de Staël-Holstein
2234;Müller, Adam Heinrich: Zwölf Vorlesungen über die Beredsamkeit und deren Verfall in Deutschland
965;Sismondi, Jean-Charles-Léonard Simonde de: Histoire des républiques italiennes du moyen âge
4895;Tischbein, Johann Friedrich August: Porträt von August Wilhelm von Schlegel
11831;Procopius, Caesariensis: Kriegsgeschichte
10500;Urlichs, Ludwig von: Vorlesungen
3582;Mitternachtsblatt für gebildete Stände
3583;Schlegel, August Wilhelm von: Oratio cum magistratum academicum die XVIII. octobris anni MDCCCXXV deponeret habita
3580;Schlegel, August Wilhelm von: Fausta navigatio regis Friderici Guilelmi III [...]
6609;Beck, Christian Daniel: Anleitung zur Kenntniß der allgemeinen Welt- und Völker-Geschichte für Studirende (4 Bde., 1787–1807; 2. Aufl. v. Bd. 1: 1813)
11802;Wilken, Friedrich: Geschichte der Kreuzzüge nach morgenländischen und abendländischen Berichten
11803;Graberg af Hemsŏ, Jacob: Su la falsità dell’origine scandinava data ai popoli detti barbari che distrussero l’Impero di Roma
11804;Graberg af Hemsŏ, Jacob: Saggio istorico su gli Scaldi o antichi poeti scandinavi
3577;Le Brun, Charles: (Die Taten Ludwigs XIV.)
973;Riepenhausen, Franz; Riepenhausen Johannes: Leben und Tod der heilgen Genoveva
972;Humboldt, Wilhelm von: Rom
975;Fiorillo, Johann Dominik: Geschichte der zeichnenden Künste von ihrer Wiederauflebung bis auf die neuesten Zeiten. Dritter Band
974;Riepenhausen, Franz; Riepenhausen Johannes: Leben und Tod der heilgen Genoveva (Rezension)
977;Schlegel, Friedrich von: Grundzüge der gotischen Baukunst (Rezension)
976;Calderón de la Barca, Pedro: Schauspiele. Spanisches Theater. Bd. 1 [Ü: August Wilhelm von Schlegel] (Rezension)
6602;Baden: Landrecht (1810)
979;Schelling, Friedrich Wilhelm Joseph von: Fichte, Johann Gottlieb: Über das Wesen des Gelehrten und seine Erscheinungen im Gebiete der Freiheit (Rezension)
978;Bouterwek, Friedrich: Geschichte der Poesie und Beredsamkeit seit dem Ende des dreizehnten Jahrhunderts. Vierter Band
6603;Hoppenstedt, Carl Wilhelm: Actenmäßige Darstellung der Vorfälle, welche im letztverflossenen Sommer auf der Universität zu Göttingen stattgefunden haben
6606;Brockhaus, Friedrich Arnold: Conversations-Lexicon oder enzyklopädisches Handwörterbuch für gebildete Stände
11809;Orsini, Herr: (De sapientia et regiminibus potestatis)
3596;Schlegel, August Wilhelm von: Die deutsche Grammatik (Bonn WS 1826/27)
20769;Schlegel, August Wilhelm von; Schlegel, Friedrich von; Schleiermacher, Friedrich: Entwurf zu einem kritischen Institute
3594;Horatius Flaccus, Quintus: De arte poetica
3592;Schlegel, August Wilhelm von: Observations sur la critique du Bhagavad-Gîtâ, insérée dans le Journal Asiatique, par Alexandre Langlois
6619;Constant, Benjamin: De la religion, considerée dans sa source, ses formes et ses développements
11811;Schlegel, August Wilhelm von: Graberg af Hemsŏ, Jacob: Su la falsità dell’origine scandinava data ai popoli detti barbari che distrussero l’Impero di Roma (Rezensionsplan)
980;Schlegel, Friedrich von: Nachricht von den Gemälden in Paris
11812;Schlegel, August Wilhelm von: De la Mythologie grecque
982;Shakespeare, William: Othello [Ü: Heinrich Voß]
981;Shakespeare, William: Othello
984;Aeschylus: Orestie. Eumeniden [Ü: August Wilhelm von Schlegel] (Teilübersetzung)
3588;Jean Paul: Sämtliche Werke
11815;Schlegel, August Wilhelm von: Sur l’étude des antiquités étrusques
983;Shakespeare, William: König Lear [Ü: Heinrich Voß]
3589;Tieck, Ludwig: Schriften
3586;Bohte, Johann Heinrich: Handbibliothek der deutschen Literatur
3587;Schlegel, August Wilhelm von: Vorrede zu: Bohte, Johann Heinrich: Handbibliothek der deutschen Literatur
985;Voß, Johann Heinrich: Aus den Eumeniden des Aeschylus
2270;Morning Chronicle (London)
3597;Rosen, Friedrich August: Corporis Radicum Sanscritarum prolusio
6622;Gain de Montagnac, Jean Raymond de: Théâtre
6623;Gain de Montagnac, Jean Raymond de: Charles-Quint à St-Just
6624;Lamartine, Alphonse de: Méditations poétiques
12311;Law, William: La voie de la science divine [Ü: Louis de La Forest Divonne]
12313;Saint-Martin, Louis Claude de: Ecce homo
12314;Saint-Martin, Louis Claude de: Éclair sur lʼassociation humaine
12315;Saint-Martin, Louis Claude de: Le cimetière d’Amboise
